state,company_raw,notice_date,n_employees,city,layoff_type,source
CA,"Lucira Health, Inc.",2022-10-28,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,First Financial Credit Union,2022-10-28,3.0,,Closure Permanent,ca_2022_23.pdf
CA,First Financial Credit Union,2022-10-28,2.0,,Closure Permanent,ca_2022_23.pdf
CA,First Financial Credit Union,2022-10-28,2.0,,Closure Permanent,ca_2022_23.pdf
CA,"Viridos, Inc.",2022-10-28,36.0,,Layoff Permanent,ca_2022_23.pdf
CA,Viridos Inc.,2022-10-28,101.0,,Layoff Permanent,ca_2022_23.pdf
CA,"GoFundMe, Inc.",2022-10-28,27.0,,Layoff Permanent,ca_2022_23.pdf
CA,"GoFundMe, Inc.",2022-10-28,11.0,,Layoff Permanent,ca_2022_23.pdf
CA,"GoFundMe, Inc",2022-10-28,23.0,,Layoff Permanent,ca_2022_23.pdf
CA,"GoFundMe, Inc.",2022-10-28,11.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Legoland California, LLC dba Legoland California Resort",2022-10-31,558.0,,Layoff Permanent,ca_2022_23.pdf
CA,Chinese Community Health Care Association,2022-10-31,68.0,,Layoff Permanent,ca_2022_23.pdf
CA,"DZConneX, a subsidiary of Yoh for Curative at Berkeley
Adult School",2022-10-31,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Dodger Stadium Drive Thru,2022-10-31,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Eagle Rock Library,2022-10-31,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Eagle Rock Recreation Center,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Hansen Dam Drive-Thru,2022-10-31,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Highland Park Adult Senior Citizen Center,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Kedren Community Health Center,2022-10-31,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Pico Union Project,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at York Boulevard Park,2022-10-31,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at University of the West,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at CA-Commissary 290,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Cudahy Plaza Kiosk,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"DZConneX at El Monte Testing Van-El Monte Aquatics
Center",2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Huntington Park Kiosk-Salt Lake Park,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Montebello Plaza Kiosk,2022-10-31,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Pacoima Center Kiosk(Food 4 Less Sign),2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Puente Hills Town Center,2022-10-31,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at City of Palo Alto Kiosk,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Daly City-Serramonte Blvd.,2022-10-31,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Hillview Middle School,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Bordwell Park Trailer,2022-10-31,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,"DZConneX at City of Riverside Van: Arlington Heights
Sports Park",2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at La Sierra Park Trailer,2022-10-31,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Norco College Kiosk,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at The Outlets at Lake Elsinore Testing,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Liberty Towers Church,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at St. Vincent de Paul Thrift Store,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"DZConneX, a subsidiary of Yoh for Curative at
Parkmerced Kiosk",2022-10-31,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,"DZConneX, a subsidiary of Yoh for Curative at Vallejo
Corners Kiosk",2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Coddington Mall Kiosk,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Rohnert Park Communicaty Center Kiosk,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Oxnard School District Office,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Santa Paula Center Kiosk,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Burbank Ralph Foy Park,2022-10-31,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Burbank YMCA,2022-10-31,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Larkspur Ferry Terminal - Trailer,2022-10-31,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,DZConneX at Novato Gymnastics Center Parking Lot,2022-10-31,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Curative Inc.,2022-10-31,47.0,,Closure Permanent,ca_2022_23.pdf
CA,Pak &lsquo;N Save Foods,2022-11-01,80.0,,Closure Permanent,ca_2022_23.pdf
CA,"StubHub, Inc.",2022-11-01,9.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,7.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,2.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,1.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,1.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,4.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,6.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,2.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,2.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,13.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,2.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,3.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,4.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,2.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,3.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,2.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,2.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,2.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,6.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,3.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,12.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,12.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,4.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,10.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,4.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,4.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,1.0,,Closure Permanent,ca_2022_23.pdf
CA,Providence ExpressCare California,2022-11-01,5.0,,Closure Permanent,ca_2022_23.pdf
CA,"American Airlines, Inc.",2022-11-02,417.0,,Closure Permanent,ca_2022_23.pdf
CA,PayPal,2022-11-02,59.0,,Layoff Permanent,ca_2022_23.pdf
CA,Marshalls Store 113,2022-11-02,64.0,,Closure Permanent,ca_2022_23.pdf
CA,"TGH Employees LLC dba TAO Group, Herringbone La
Jolla",2022-11-02,57.0,,Closure Permanent,ca_2022_23.pdf
CA,Chime Financial Inc.,2022-11-02,152.0,,Layoff Permanent,ca_2022_23.pdf
CA,IMI Norgren LLC,2022-11-03,29.0,,Closure Permanent,ca_2022_23.pdf
CA,Schneider Electric,2022-11-03,2.0,,Closure Permanent,ca_2022_23.pdf
CA,"Lyft, Inc.",2022-11-03,227.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Twitter, Inc.",2022-11-04,93.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Twitter, Inc.",2022-11-04,784.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Twitter, Inc.",2022-11-04,106.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Better Holdco, Inc.",2022-11-04,13.0,,Closure Permanent,ca_2022_23.pdf
CA,"Better Holdco, Inc.",2022-11-04,33.0,,Layoff Permanent,ca_2022_23.pdf
CA,Amazon,2022-11-04,53.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Nationstar Mortgage, LLC d/b/a Mr. Cooper",2022-11-04,175.0,,Layoff Permanent,ca_2022_23.pdf
CA,Curative Inc.,2022-11-04,57.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Athas Capital Group, Inc.",2022-11-04,23.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Athas Capital Group, Inc.",2022-11-04,159.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Natera, Inc.",2022-11-04,58.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Athas Capital Group, Inc.",2022-11-04,29.0,,Layoff Permanent,ca_2022_23.pdf
CA,Jabil Inc.,2022-11-04,93.0,,Layoff Temporary,ca_2022_23.pdf
CA,Seagate US LLC,2022-11-07,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,Seagate US LLC,2022-11-07,80.0,,Layoff Permanent,ca_2022_23.pdf
CA,Zendesk,2022-11-07,84.0,,Layoff Permanent,ca_2022_23.pdf
CA,Western Digital,2022-11-09,86.0,,Layoff Permanent,ca_2022_23.pdf
CA,Western Digital,2022-11-09,62.0,,Layoff Permanent,ca_2022_23.pdf
CA,Western Digital,2022-11-09,103.0,,Layoff Permanent,ca_2022_23.pdf
CA,Wilhelm L.L.C.,2022-11-09,274.0,,Layoff Permanent,ca_2022_23.pdf
CA,"RingCentral, Inc.",2022-11-09,50.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Astra Space, Inc.",2022-11-09,63.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Astra Space, Inc.",2022-11-09,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Flex LTD.,2022-11-10,155.0,,Layoff Permanent,ca_2022_23.pdf
CA,ICAN-B,2022-11-10,3.0,,Closure Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,162.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,362.0,,Layoff Permanent,ca_2022_23.pdf
CA,Aerotek at Flex LTD,2022-11-11,48.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Coursera, Inc.",2022-11-11,77.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,25.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,7.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,64.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,18.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,13.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,14.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,67.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,32.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,34.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,46.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,85.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,32.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,139.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,241.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,140.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,142.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,60.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,632.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,77.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,94.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,98.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Meta Platforms, Inc.",2022-11-11,139.0,,Layoff Permanent,ca_2022_23.pdf
CA,Sodexo Inc. at PHH Hemet Valley Medical Center,2022-11-14,83.0,,Closure Permanent,ca_2022_23.pdf
CA,Sodexo Inc. at PHH Hemet Valley Recovery Center,2022-11-14,14.0,,Closure Permanent,ca_2022_23.pdf
CA,Sodexo Inc. at PHH Menifee Valley Medical Center,2022-11-14,32.0,,Closure Permanent,ca_2022_23.pdf
CA,"Intercom, Inc.",2022-11-14,55.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,7.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Illumina, Inc.",2022-11-14,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,41.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,47.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,30.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,8.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,24.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,27.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,16.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Illumina, Inc.",2022-11-14,20.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,62.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,24.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Illumina, Inc.",2022-11-14,206.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Illumina, Inc.",2022-11-14,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,74.0,,Layoff Permanent,ca_2022_23.pdf
CA,Blue Shield of California,2022-11-14,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,Synthego Corporation,2022-11-15,105.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Asana, Inc.",2022-11-15,97.0,,Layoff Permanent,ca_2022_23.pdf
CA,Thermo Fisher Scientific,2022-11-15,46.0,,Layoff Permanent,ca_2022_23.pdf
CA,Thermo Fisher Scientific,2022-11-15,49.0,,Layoff Permanent,ca_2022_23.pdf
CA,Silicon Valley TMS of East Bay,2022-11-15,6.0,,Closure Permanent,ca_2022_23.pdf
CA,Silicon Valley TMS of Mountain View,2022-11-15,7.0,,Closure Permanent,ca_2022_23.pdf
CA,Silicon Valley TMS of San Francisco,2022-11-15,1.0,,Closure Permanent,ca_2022_23.pdf
CA,Silicon Valley TMS of San Jose,2022-11-15,14.0,,Closure Permanent,ca_2022_23.pdf
CA,Silicon Valley TMS of Monterey Bay,2022-11-15,9.0,,Closure Permanent,ca_2022_23.pdf
CA,Silicon Valley TMS of Corte Madera,2022-11-15,3.0,,Closure Permanent,ca_2022_23.pdf
CA,Amazon,2022-11-15,31.0,,Layoff Permanent,ca_2022_23.pdf
CA,Amazon,2022-11-15,73.0,,Layoff Permanent,ca_2022_23.pdf
CA,Amazon,2022-11-15,14.0,,Layoff Permanent,ca_2022_23.pdf
CA,Amazon,2022-11-15,55.0,,Layoff Permanent,ca_2022_23.pdf
CA,Amazon,2022-11-15,44.0,,Layoff Permanent,ca_2022_23.pdf
CA,Amazon,2022-11-15,46.0,,Layoff Permanent,ca_2022_23.pdf
CA,Thermo Fisher,2022-11-15,9.0,,Layoff Permanent,ca_2022_23.pdf
CA,Thermo Fisher,2022-11-15,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Pennymac,2022-11-15,8.0,,Layoff Permanent,ca_2022_23.pdf
CA,Pennymac,2022-11-15,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,Pennymac,2022-11-15,19.0,,Layoff Permanent,ca_2022_23.pdf
CA,Pennymac,2022-11-15,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Pennymac,2022-11-15,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Pennymac,2022-11-15,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Aerotek, Inc.",2022-11-15,141.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Apeel Technology, Inc.",2022-11-16,71.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Apeel Technology, Inc.",2022-11-16,14.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Apeel Technology, Inc.",2022-11-16,11.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Boardriders Wholesale, LLC",2022-11-16,90.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Boardriders Wholesale, LLC",2022-11-16,8.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Boardriders Wholesale, LLC",2022-11-16,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Plastiq, Inc.",2022-11-17,19.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Roku, Inc.",2022-11-17,93.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Nuro, Inc.",2022-11-18,269.0,,Layoff Permanent,ca_2022_23.pdf
CA,"JUUL Labs, Inc.",2022-11-18,113.0,,Layoff Permanent,ca_2022_23.pdf
CA,"JUUL Labs, Inc.",2022-11-18,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"JUUL Labs, Inc.",2022-11-18,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,Rume Heath LLC,2022-11-18,110.0,,Layoff Permanent,ca_2022_23.pdf
CA,COVID Clinic,2022-11-18,12.0,,Layoff Permanent,ca_2022_23.pdf
CA,"P.F. Automotive, LLC dba Penske Ford",2022-11-21,150.0,,Closure Permanent,ca_2022_23.pdf
CA,"P.L. Automotive, LLC dba Penske Lincoln",2022-11-21,22.0,,Closure Permanent,ca_2022_23.pdf
CA,"United Furniture Industries, Inc.",2022-11-21,261.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Columbia Steel, Inc.",2022-11-23,93.0,,Closure Permanent,ca_2022_23.pdf
CA,"Twitter, Inc.",2022-11-25,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Twitter, Inc.",2022-11-25,10.0,,Layoff Permanent,ca_2022_23.pdf
CA,PD Systems,2022-11-28,48.0,,Layoff Temporary,ca_2022_23.pdf
CA,"Reyes Coca-Cola Bottling, LLC",2022-11-28,82.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Brown & Toland Professional Services Organization,
Inc., wholly-owned subsidiary of Altais",2022-11-29,26.0,,Layoff Permanent,ca_2022_23.pdf
CA,Reverse Mortgage Funding LLC,2022-11-29,44.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Zume, Inc.",2022-11-29,61.0,,Layoff Permanent,ca_2022_23.pdf
CA,"CoStar Group, Inc.",2022-11-30,14.0,,Layoff Permanent,ca_2022_23.pdf
CA,Festo Corporation,2022-11-30,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Festo Corporation,2022-11-30,16.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Doordash, Inc.",2022-11-30,75.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Southern California Technical Arts, Inc.",2022-11-30,53.0,,Closure Permanent,ca_2022_23.pdf
CA,"Doordash, Inc.",2022-11-30,311.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Hyperloop Technologies, Inc. dba Hyperloop One",2022-12-01,19.0,,Layoff Permanent,ca_2022_23.pdf
CA,Sciolex Corporation,2022-12-01,461.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Age of Learning, Inc.",2022-12-01,128.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Peloton Interactive, Inc.",2022-12-01,4.0,,Closure Permanent,ca_2022_23.pdf
CA,Plenty Unlimited Inc.,2022-12-01,18.0,,Closure Permanent,ca_2022_23.pdf
CA,Bed Bath & Beyond Inc.,2022-12-01,36.0,,Closure Permanent,ca_2022_23.pdf
CA,La Tortilla Factory's Ceres Depot,2022-12-01,5.0,,Closure Permanent,ca_2022_23.pdf
CA,"Peloton Interactive, Inc.",2022-12-01,3.0,,Closure Permanent,ca_2022_23.pdf
CA,BloomTech Inc. dba Bloom Institute of Technology,2022-12-01,60.0,,Layoff Permanent,ca_2022_23.pdf
CA,Videndum Production Solutions,2022-12-01,14.0,,Closure Permanent,ca_2022_23.pdf
CA,"Inscripta, Inc.",2022-12-02,23.0,,Closure Permanent,ca_2022_23.pdf
CA,"Happy Money, Inc.",2022-12-02,152.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Arana Therapeutics, Inc., a company within Teva
Pharmaceuticals USA, Inc.",2022-12-02,30.0,,Closure Permanent,ca_2022_23.pdf
CA,Intel Corporation,2022-12-02,201.0,,Layoff Permanent,ca_2022_23.pdf
CA,Intel Corporation,2022-12-02,176.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Medical Device Business Services, Inc.",2022-12-06,2.0,,Layoff Permanent,ca_2022_23.pdf
CA,DePuy Synthes Products Inc.,2022-12-06,9.0,,Layoff Permanent,ca_2022_23.pdf
CA,"BuzzFeed Media Enterprises, Inc.",2022-12-06,54.0,,Layoff Permanent,ca_2022_23.pdf
CA,Qualcomm,2022-12-06,153.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Instil Bio, Inc.",2022-12-07,89.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,12.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,10.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,6.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Plaid Inc.,2022-12-07,59.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Instil Bio, Inc.",2022-12-07,63.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,7.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,3.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,4.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,7.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Borrego Energy, LLC",2022-12-07,5.0,,Layoff Permanent,ca_2022_23.pdf
CA,Formagrid Inc dba Airtable,2022-12-08,111.0,,Layoff Permanent,ca_2022_23.pdf
CA,Quest HealthConnect,2022-12-08,7.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Avcorp Composite Fabrication, Inc.",2022-12-08,47.0,,Closure Permanent,ca_2022_23.pdf
CA,"Omaze, Inc.",2022-12-09,103.0,,Layoff Permanent,ca_2022_23.pdf
CA,Quanergy,2022-12-09,72.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Cisco Systems, Inc.",2022-12-09,222.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Cisco Systems, Inc.",2022-12-09,80.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Cisco Systems, Inc.",2022-12-09,371.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Pioneer Hi-Bred International, Inc. (&ldquo;Corteva
Agriscience or &ldquo;Corteva&rdquo;)",2022-12-12,22.0,,Closure Permanent,ca_2022_23.pdf
CA,"Pioneer Hi-Bred International, Inc. (&ldquo;Corteva
Agriscience or &ldquo;Corteva&rdquo;)",2022-12-12,29.0,,Closure Permanent,ca_2022_23.pdf
CA,Pennymac,2022-12-12,1.0,,Layoff Permanent,ca_2022_23.pdf
CA,Aimmune Therapeutics Inc.,2022-12-13,75.0,,Layoff Permanent,ca_2022_23.pdf
CA,"OFS Brands, Inc. and Styline Logistics, Inc.",2022-12-13,60.0,,Closure Permanent,ca_2022_23.pdf
CA,Crothall Healthcare,2022-12-13,57.0,,Layoff Permanent,ca_2022_23.pdf
CA,Crothall Healthcare,2022-12-13,15.0,,Layoff Permanent,ca_2022_23.pdf
CA,DHL Supply Chain,2022-12-14,350.0,,Layoff Permanent,ca_2022_23.pdf
CA,DHL Supply Chain,2022-12-14,44.0,,Layoff Permanent,ca_2022_23.pdf
CA,JC Ford,2022-12-14,39.0,,Layoff Permanent,ca_2022_23.pdf
CA,JC Ford,2022-12-14,9.0,,Layoff Permanent,ca_2022_23.pdf
CA,JC Ford,2022-12-14,30.0,,Layoff Permanent,ca_2022_23.pdf
CA,"Principal Lighting Group LLC dba Sloan LED, Inc.",2022-12-14,35.0,,Layoff Permanent,ca_2022_23.pdf
