notice_date,company_raw,county,n_employees,layoff_type,city,source,state
2023-07-20,"Codexis, Inc.",San Mateo County,31.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-21,CSL Vifor,San Mateo County,85.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-20,Headway Technologies Inc.,Santa Clara County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-20,Headway Technologies Inc.,Santa Clara County,59.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-20,Headway Technologies Inc.,Santa Clara County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-20,Headway Technologies Inc.,Santa Clara County,24.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-20,Headway Technologies Inc.,Santa Clara County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-26,"Langmuir Systems, LLC",San Diego County,16.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-07-26,Pizza Antica Mill Valley,Marin County,43.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-07-27,Alstom Mass Transit Corp.,Contra Costa County,41.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-07-27,"Point Digital Finance, Inc.",Santa Clara County,61.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-27,SP+ Corporation at Hollywood Burbank Airport,Los Angeles County,84.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-07-31,Tri-City Medical Center,San Diego County,96.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-28,"Herbalife International of America, Inc.",Los Angeles County,12.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-27,"Alchemee, LLC",Los Angeles County,12.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-07-28,"Herbalife International of America, Inc.",Los Angeles County,26.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-28,"Herbalife International of America, Inc.",Los Angeles County,59.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-27,"Visalia Citrus Packing Group, Inc.",Fresno County,34.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-06-30,"Dabico Airport Solutions, Inc.",Orange County,25.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-07-27,"Visalia Citrus Packing Group, Inc.",Tulare County,31.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-01,"Mercy Medical Transportation, Inc.",San Diego County,58.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-01,Planet Labs PBC,San Francisco County,85.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-21,Johns Manville,Glenn County,54.0,Closure Temporary,,ca_2023_24.pdf,CA
2023-08-01,ContextLogic Inc.,San Francisco County,152.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,Sunrun Inc.,Los Angeles County,53.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-17,"Cisco Systems, Inc.",Santa Clara County,123.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-17,"Cisco Systems, Inc.",Santa Clara County,227.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-04,Company 3/Method Inc,Los Angeles County,19.0,Layoff Temporary,,ca_2023_24.pdf,CA
2023-08-04,"Beyond Hello CA, LLC",San Luis Obispo County,2.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-03,"ATI Restoration, LLC",Sonoma County,18.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-15,"Rodan & Fields, LLC",Contra Costa County,76.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-07,"Illumina, Inc.",San Mateo County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,Sunrun Inc.,Sacramento County,50.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-09,"L3 Technologies, Inc., a wholly owned subsidiary of L3Harris
Technologies",San Diego County,134.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-11,dnata US Inflight Caterin,Los Angeles County,73.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-11,dnata US Inflight Catering,Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-11,dnata US Inflight Caterin,Los Angeles County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-04,"J.B. Hunt Transport, Inc.",Alameda County,127.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-07-28,Ericsson Inc.,Orange County,76.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-28,Ericsson Inc.,Sacramento County,94.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-07,"Amyris, Inc.",Alameda County,62.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-09,"URS Midwest, Inc dba United Road Services",Kern County,4.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-11,Joy Signal Technology,Butte County,127.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-18,"ImmunityBio, Inc.",Los Angeles County,48.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-25,Morrison Healthcare at Adventist Health Bakersfield,Kern County,74.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-05,U.S. Bank,Alameda County,30.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-05,U.S. Bank,Alameda County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-05,U.S. Bank,Alameda County,23.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-05,U.S. Bank (1289),San Diego County,18.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-05,U. S. Bank (1296),San Diego County,5.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-05,U.S. Bank (1289),San Diego County,5.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-05,U.S. Bank (1289),San Diego County,14.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-05,U.S. Bank (1296),San Diego County,24.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-05,U.S. Bank (1296),San Diego County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-22,"Certified Freight Logistics, Inc.",San Joaquin County,4.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-22,"Wolfspeed, Inc.",Santa Clara County,50.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-22,"Certified Freight Logistics, Inc.",Santa Barbara County,150.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-07-27,"Universal Protection Service, LP dba Allied Universal Security
Services",San Mateo County,9.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-27,"Universal Protection Service, LP dba Allied Universal Security
Services",San Mateo County,13.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-27,"Universal Protection Service, LP dba Allied Universal Security
Services",San Mateo County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-27,"Universal Protection Service, LP dba Allied Universal Security
Services",San Mateo County,12.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-03,"MV Transportation, Inc.",Los Angeles County,20.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-29,REACH Medical Holdings,Contra Costa County,10.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-11,"TTM Technologies, Inc., subsidiary of TTM Technologies North
America, LLC",Santa Clara County,240.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-14,Clari Inc.,Santa Clara County,139.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-07-29,REACH Medical Holdings,Riverside County,13.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-22,U.S. Bank,San Diego County,34.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-22,U.S. Bank,San Diego County,11.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-22,U.S. Bank,San Diego County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-22,U.S. Bank,San Diego County,8.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-23,"BlackLine Systems, Inc.",Alameda County,21.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-15,The Vons Companies Inc.,Los Angeles County,53.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-23,"BlackLine Systems, Inc.",Los Angeles County,95.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-17,"Robinhood Markets, Inc.",San Mateo County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-20,"Robinhood Markets, Inc.",San Mateo County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-18,Burke Williams,Orange County,110.0,Closure Temporary,,ca_2023_24.pdf,CA
2023-08-23,"KeHE Distributors, Inc.",San Bernardino County,80.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-16,Natural Alternatives International,San Diego County,44.0,Closure Temporary,,ca_2023_24.pdf,CA
2023-08-16,Natural Alternatives International,San Diego County,22.0,Closure Temporary,,ca_2023_24.pdf,CA
2023-08-28,Farmers Insurance Exchange,Los Angeles County,124.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,Farmers Insurance Exchange - 6303,Los Angeles County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,"Farmers Group, Inc. - 6301",Los Angeles County,64.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,"Farmers Group, Inc.",Los Angeles County,135.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,"Farmers Group, Inc. - 6301",Los Angeles County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,"Farmers Group, Inc. - 6301",Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,"Farmers Group, Inc.",Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,"Farmers Group, Inc.",Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-14,DazPak Flexible Packaging,Orange County,19.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-28,Legacy Supply Chain Services II,Riverside County,39.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-28,Legacy Supply Chain Services II,Riverside County,14.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-25,Intel Corporation,Sacramento County,58.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,"Juul Labs, Inc.",San Francisco County,5.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,"Juul Labs, Inc. - 270",San Francisco County,26.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,JUUL Labs,San Francisco County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,JUUL Labs - 270,San Francisco County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,Juul Labs - 270,San Francisco County,5.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,JUUl Labs - 270,San Francisco County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,JUUl Labs - 270,San Francisco County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,JUUL Labs - 270,San Francisco County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,JUUL Labs - 271,San Francisco County,12.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,JUUL Labs - 271,San Francisco County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-24,JUUL Labs - 271,San Francisco County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-30,Del Friscos Grille,Los Angeles County,53.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-31,Kraft Heinz Foods Company,Orange County,60.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-29,"Splash Cafe, Inc. dba Splash Cafe Artisan Bakery",San Luis Obispo County,29.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-01,"PLI Holdings, Inc.",Los Angeles County,217.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-31,Peloton Interactive Inc.,Los Angeles County,3.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-02,"FUJIFILM Irvine Scientific, Inc.",Orange County,6.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-09,"Kings Garden, Inc.",Riverside County,59.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-09,"Kings Garden, Inc.",Riverside County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-09,"Kings Garden, Inc.",Riverside County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-09,"Kings Garden, Inc.",Riverside County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,"FUJIFILM Irvine Scientific, Inc.",Orange County,18.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,"FUJIFILM Irvine Scientific, Inc.",Orange County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,"FUJIFILM Irvine Scientific, Inc.",Orange County,7.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,"FUJIFILM Irvine Scientific, Inc.",Orange County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,"FUJIFILM Irvine Scientific, Inc.",Orange County,11.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,"FUJIFILM Irvine Scientific, Inc.",Orange County,12.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-01,Sonoco,Tulare County,292.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals,Alameda County,21.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals,Los Angeles County,8.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals - Pasadena,Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals-Walnut,Los Angeles County,8.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals-Los Robles,Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-01,"Boardriders Wholesale, LLC",Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals - Ordway Building,Alameda County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals,Alameda County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals - Harrison,Alameda County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-01,"Boardriders Wholesale, LLC",Orange County,57.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-01,"Boardriders Wholesale, LLC",Orange County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-01,"Boardriders Wholesale, LLC",Orange County,12.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-01,"Boardriders Wholesale, LLC",Orange County,10.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-01,"Boardriders Wholesale, LLC",Riverside County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals,San Bernardino County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-08,"Coronado Brewing Company, Inc.",San Diego County,27.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals,San Diego County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Kaiser Foundation Hospitals,Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,California Resources Corporation,Kern County,26.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,California Resources Corporation,Kern County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,California Resources Corporation,Kern County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,California Resources Corporation,Kern County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,California Resources Corporation,Kern County,25.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,California Resources Corporation,Kern County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,California Resources Corporation,Kern County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-28,California Resources Corporation,Kern County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-01,Jensen Enterprises Inc. dba Jensen Precast,Sacramento County,40.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-29,Foundation for California Community Colleges,Sacramento County,298.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-17,"AppFolio, Inc.",San Diego County,13.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-17,"AppFolio, Inc.",Santa Barbara County,98.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-05,"West Coast Industries, Inc.",Los Angeles County,53.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-05,"West Coast Industries, Inc.",Los Angeles County,4.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-07,"Astra Space Operations, LLC",Alameda County,58.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-06,"Newark Group, Inc.",Santa Clara County,74.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-06,"ChargePoint, Inc.",Santa Clara County,79.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-06,Zymergen Inc.,Alameda County,7.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-11,Jabil Inc.,Alameda County,140.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-06,Safeway,Santa Clara County,38.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-19,Jabil Inc.,San Joaquin County,51.0,Closure Temporary,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Alameda County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Alameda County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Alameda County,5.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Alameda County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Alameda County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Contra Costa County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Contra Costa County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Contra Costa County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Placer County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,5.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,Sunrun Inc.,Fresno County,31.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-02,Sunrun Inc. - Angus,Fresno County,22.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,LEER Group,Yolo County,122.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-12,LEER Group - 1242,Yolo County,27.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-12,Sunrun Inc.,Fresno County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-11,Noble House Home Furnishing LLC Superior HQ,Los Angeles County,100.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-11,Noble House Home Furnishings LLC GDF Outlet,Los Angeles County,7.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-11,Noble House Home Furnishings - 7901 Deering,Los Angeles County,9.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-11,Noble House Home Furnishings LLC,Los Angeles County,27.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-11,Nobel House Home Furnishings LLC,Los Angeles County,44.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-12,Sunrun Inc.,Los Angeles County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Sunrun Inc.,Los Angeles County,24.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-14,"Matheson Flight Extenders, Inc.",Los Angeles County,257.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Santa Clara County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,8.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,4.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,12.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,9.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,9.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Riverside County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Riverside County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Riverside County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Riverside County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Riverside County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Riverside County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Riverside County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Sacramento County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-11,Noble House Home Furnishings LLc,San Bernardino County,61.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,San Bernardino County,5.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Sunrun Inc.,San Bernardino County,39.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,San Diego County,11.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,San Francisco County,6.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-07,Divvy Homes Inc.,San Francisco County,95.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-12,Sunrun Inc.,San Joaquin County,31.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Santa Clara County,18.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Orange County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Solano County,12.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Los Angeles County,1.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Ventura County,10.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Marin County,2.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-08-10,Carbon Health,Marin County,3.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-14,Bamboo Group Operations LLC dba Bamboo Sushi,Santa Clara County,40.0,Closure Permanent,,ca_2023_24.pdf,CA
2023-09-14,B. Braun Medical Inc.,Orange County,70.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-14,Container Connection,Riverside County,64.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-14,Formagrid Inc. dba Airtable,San Francisco County,99.0,Layoff Permanent,,ca_2023_24.pdf,CA
2023-09-14,"Pacific Coast Sightseeing Tours & Charters, Inc.",Orange County,68.0,Layoff Permanent,,ca_2023_24.pdf,CA
